Rate_Stage1(C),Rate_Stage2(C),Terminal_Current(C),Cycle,SOH(measured),Stage1_Time(s),Stage2_Time(s),Stage3_Time(s),Reward_Total,Reward_r_soh,Reward_r_time,Reward_delta_soh,Avg Temp(°C),Throughput(Ah),Discharge Cap(Ah),Terminal V(V),LLI(%),LAM_neg(%),LAM_pos(%)
1.0,1.0,0.01,1,1.003222,720.0,2160.0,1732.66,0.846356,0.704993,0.987719,0.026566,40.67,43.7264,4.8806,2.6823,0.026566,0.001344,0.0
1.0,1.0,0.01,2,1.002875,720.0,2160.0,1749.21,0.846712,0.705908,0.987517,0.026299,42.34,53.489,4.8789,2.6824,0.052866,0.002687,0.0
1.0,1.0,0.01,3,1.002527,720.0,2160.0,1748.3,0.847055,0.706583,0.987528,0.026104,42.34,63.2481,4.8772,2.6825,0.07897,0.004028,0.0
1.0,1.0,0.01,4,1.002182,720.0,2160.0,1747.45,0.847392,0.707246,0.987538,0.025913,42.34,73.0038,4.8755,2.6825,0.104883,0.005367,0.0
1.0,1.0,0.01,5,1.001651,720.0,2160.0,1746.6,0.801626,0.615702,0.987549,0.06559,42.34,82.7551,4.8729,2.6826,0.149144,0.025265,0.018561
1.0,1.0,0.01,6,1.00104,720.0,2160.0,1745.07,0.787173,0.586779,0.987567,0.085494,42.34,92.5009,4.87,2.6827,0.20145,0.053414,0.045375
1.0,1.0,0.01,7,1.000432,720.0,2160.0,1743.22,0.785778,0.583966,0.98759,0.087674,42.34,102.2407,4.867,2.6828,0.253383,0.081382,0.072011
1.0,1.0,0.01,8,0.999829,720.0,2160.0,1741.43,0.784439,0.581266,0.987612,0.089811,42.34,111.9746,4.8641,2.6829,0.30495,0.109173,0.098473
1.0,1.0,0.01,9,0.99923,720.0,2160.0,1739.65,0.783153,0.578673,0.987634,0.091905,42.36,121.7026,4.8612,2.683,0.356158,0.136792,0.124763
1.0,1.0,0.01,10,0.998635,720.0,2160.0,1737.85,0.781917,0.576179,0.987656,0.093957,42.36,131.4248,4.8583,2.6831,0.407015,0.16424,0.150886
1.0,1.0,0.01,11,0.998044,720.0,2160.0,1736.04,0.780728,0.573778,0.987678,0.095969,42.36,141.1412,4.8554,2.6833,0.457528,0.191522,0.176844
1.0,1.0,0.01,12,0.997457,720.0,2160.0,1734.25,0.779582,0.571464,0.9877,0.097943,42.36,150.8518,4.8525,2.6834,0.507703,0.218642,0.202641
1.0,1.0,0.01,13,0.996874,720.0,2160.0,1732.49,0.778476,0.569231,0.987721,0.099879,42.36,160.5567,4.8497,2.6835,0.557546,0.245601,0.228281
1.0,1.0,0.01,14,0.996295,720.0,2160.0,1730.65,0.77741,0.567077,0.987743,0.101778,42.36,170.2559,4.8469,2.6836,0.607065,0.272404,0.253765
1.0,1.0,0.01,15,0.995719,720.0,2160.0,1728.84,0.77638,0.564995,0.987765,0.103643,42.36,179.9495,4.8441,2.6836,0.656266,0.299052,0.279098
1.0,1.0,0.01,16,0.995148,720.0,2160.0,1727.11,0.775384,0.562981,0.987786,0.105474,42.36,189.6375,4.8413,2.6837,0.705153,0.325549,0.304281
1.0,1.0,0.01,17,0.99458,720.0,2160.0,1725.32,0.77442,0.561033,0.987808,0.107271,42.36,199.3199,4.8385,2.6838,0.753734,0.351898,0.329318
1.0,1.0,0.01,18,0.994015,720.0,2160.0,1723.57,0.773487,0.559146,0.987829,0.109037,42.36,208.9968,4.8358,2.6839,0.802014,0.378102,0.354211
1.0,1.0,0.01,19,0.993454,720.0,2160.0,1721.79,0.772584,0.557318,0.98785,0.110771,42.36,218.6682,4.8331,2.684,0.849997,0.404162,0.378963
1.0,1.0,0.01,20,0.992896,720.0,2160.0,1719.98,0.771708,0.555545,0.987872,0.112474,42.36,228.3341,4.8304,2.6841,0.897689,0.430082,0.403576
1.0,1.0,0.01,21,0.992342,720.0,2160.0,1718.17,0.770859,0.553825,0.987893,0.114149,42.36,237.9946,4.8277,2.6842,0.945096,0.455864,0.428053
1.0,1.0,0.01,22,0.991791,720.0,2160.0,1716.41,0.770034,0.552154,0.987915,0.115795,42.36,247.6497,4.825,2.6843,0.992222,0.48151,0.452396
1.0,1.0,0.01,23,0.991243,720.0,2160.0,1714.7,0.769233,0.55053,0.987935,0.117414,42.36,257.2994,4.8223,2.6844,1.039072,0.507022,0.476608
1.0,1.0,0.01,24,0.990699,720.0,2160.0,1712.94,0.768454,0.548953,0.987956,0.119006,42.36,266.9438,4.8197,2.6845,1.085651,0.532404,0.50069
1.0,1.0,0.01,25,0.990158,720.0,2160.0,1711.31,0.767696,0.547417,0.987975,0.120573,42.36,276.5828,4.817,2.6846,1.131964,0.557657,0.524645
1.0,1.0,0.01,26,0.98962,720.0,2160.0,1709.66,0.766959,0.545923,0.987995,0.122115,42.36,286.2166,4.8144,2.6847,1.178015,0.582783,0.548476
1.0,1.0,0.01,27,0.989084,720.0,2160.0,1707.8,0.766244,0.544471,0.988017,0.123629,42.36,295.8452,4.8118,2.6848,1.223807,0.607785,0.572184
1.0,1.0,0.01,28,0.988552,720.0,2160.0,1706.08,0.765546,0.543055,0.988037,0.125121,42.36,305.4685,4.8092,2.6849,1.269345,0.632664,0.59577
1.0,1.0,0.01,29,0.988023,720.0,2160.0,1704.26,0.764868,0.541676,0.988059,0.126588,42.36,315.0867,4.8066,2.685,1.314634,0.657421,0.619237
1.0,1.0,0.01,30,0.987497,720.0,2160.0,1702.59,0.764205,0.540331,0.988078,0.128034,42.36,324.6997,4.8041,2.6851,1.359677,0.68206,0.642588
1.0,1.0,0.01,31,0.986973,720.0,2160.0,1700.78,0.76356,0.53902,0.9881,0.129457,42.36,334.3075,4.8015,2.6852,1.404477,0.706582,0.665822
1.0,1.0,0.01,32,0.986452,720.0,2160.0,1699.0,0.762931,0.537741,0.988121,0.130857,42.36,343.9103,4.799,2.6853,1.44904,0.730989,0.688944
1.0,1.0,0.01,33,0.985934,720.0,2160.0,1697.21,0.762317,0.536492,0.988142,0.132237,42.36,353.5079,4.7965,2.6853,1.493367,0.755282,0.711953
1.0,1.0,0.01,34,0.985419,720.0,2160.0,1695.54,0.761717,0.535272,0.988161,0.133598,42.36,363.1006,4.794,2.6854,1.537464,0.779463,0.734852
1.0,1.0,0.01,35,0.984906,720.0,2160.0,1693.8,0.761131,0.534081,0.988181,0.134937,42.36,372.6882,4.7915,2.6855,1.581333,0.803534,0.757643
1.0,1.0,0.01,36,0.984397,720.0,2160.0,1692.1,0.760559,0.532917,0.988201,0.136258,42.36,382.2708,4.789,2.6856,1.624978,0.827497,0.780327
1.0,1.0,0.01,37,0.983889,720.0,2160.0,1690.31,0.760001,0.53178,0.988222,0.137558,42.36,391.8484,4.7865,2.6857,1.668402,0.851353,0.802906
1.0,1.0,0.01,38,0.983385,720.0,2160.0,1688.6,0.759455,0.530667,0.988242,0.138841,42.36,401.4211,4.7841,2.6858,1.711608,0.875104,0.825382
1.0,1.0,0.01,39,0.982882,720.0,2160.0,1686.81,0.758921,0.52958,0.988263,0.140104,42.36,410.9889,4.7816,2.6859,1.7546,0.89875,0.847754
1.0,1.0,0.01,40,0.982383,720.0,2160.0,1685.13,0.758398,0.528514,0.988282,0.141351,42.36,420.5518,4.7792,2.686,1.79738,0.922295,0.870027
1.0,1.0,0.01,41,0.981885,720.0,2160.0,1683.34,0.757888,0.527473,0.988303,0.14258,42.36,430.1097,4.7768,2.686,1.839952,0.945738,0.892199
1.0,1.0,0.01,42,0.98139,720.0,2160.0,1681.54,0.757389,0.526454,0.988324,0.143791,42.36,439.6629,4.7744,2.6861,1.882318,0.969082,0.914274
1.0,1.0,0.01,43,0.980898,720.0,2160.0,1680.0,0.756897,0.525452,0.988342,0.144989,42.38,449.2112,4.772,2.6862,1.924482,0.992328,0.936253
1.0,1.0,0.01,44,0.980408,720.0,2160.0,1678.45,0.756416,0.524472,0.988359,0.146171,42.38,458.7547,4.7696,2.6863,1.966446,1.015477,0.958137
1.0,1.0,0.01,45,0.979921,720.0,2160.0,1676.75,0.755946,0.523513,0.988379,0.147335,42.38,468.2934,4.7672,2.6864,2.008213,1.038531,0.979926
1.0,1.0,0.01,46,0.979435,720.0,2160.0,1674.98,0.755486,0.522573,0.988399,0.148482,42.38,477.8274,4.7649,2.6865,2.049786,1.061491,1.001623
1.0,1.0,0.01,47,0.978952,720.0,2160.0,1673.36,0.755034,0.521651,0.988418,0.149617,42.38,487.3566,4.7625,2.6866,2.091167,1.084358,1.023229
1.0,1.0,0.01,48,0.978471,720.0,2160.0,1671.53,0.754594,0.520748,0.988439,0.150734,42.38,496.8811,4.7602,2.6866,2.132359,1.107134,1.044745
1.0,1.0,0.01,49,0.977992,720.0,2160.0,1669.95,0.754159,0.51986,0.988457,0.15184,42.38,506.4009,4.7578,2.6867,2.173364,1.129818,1.066172
1.0,1.0,0.01,50,0.977516,720.0,2160.0,1668.12,0.753735,0.518992,0.988478,0.152928,42.38,515.916,4.7555,2.6868,2.214184,1.152414,1.08751
1.0,1.0,0.01,51,0.977041,720.0,2160.0,1666.52,0.753317,0.518137,0.988496,0.154006,42.39,525.4264,4.7532,2.6869,2.254822,1.174921,1.108763
1.0,1.0,0.01,52,0.976569,720.0,2160.0,1664.78,0.752908,0.5173,0.988516,0.155068,42.39,534.9322,4.7509,2.687,2.295281,1.197342,1.129929
1.0,1.0,0.01,53,0.976099,720.0,2160.0,1663.15,0.752505,0.516477,0.988534,0.156118,42.39,544.4334,4.7486,2.6871,2.335562,1.219676,1.151012
1.0,1.0,0.01,54,0.975631,720.0,2160.0,1661.52,0.75211,0.515668,0.988553,0.157155,42.39,553.9299,4.7464,2.6872,2.375669,1.241926,1.172011
1.0,1.0,0.01,55,0.975165,720.0,2160.0,1659.87,0.751723,0.514874,0.988571,0.15818,42.39,563.4219,4.7441,2.6872,2.415602,1.264092,1.192928
1.0,1.0,0.01,56,0.974701,720.0,2160.0,1658.1,0.751343,0.514096,0.988591,0.15919,42.39,572.9092,4.7418,2.6873,2.455365,1.286175,1.213763
1.0,1.0,0.01,57,0.974239,720.0,2160.0,1656.34,0.750971,0.51333,0.988611,0.160188,42.39,582.392,4.7396,2.6874,2.494959,1.308176,1.234518
1.0,1.0,0.01,58,0.973779,720.0,2160.0,1654.86,0.750601,0.512575,0.988628,0.161179,42.39,591.8703,4.7373,2.6875,2.534386,1.330097,1.255194
1.0,1.0,0.01,59,0.973321,720.0,2160.0,1653.1,0.750242,0.511836,0.988648,0.162153,42.39,601.3439,4.7351,2.6876,2.573649,1.351938,1.275791
1.0,1.0,0.01,60,0.972864,720.0,2158.93,1652.58,0.749886,0.511108,0.988665,0.163118,42.39,610.8132,4.7329,2.6876,2.612749,1.3737,1.296311
1.0,1.0,0.01,61,0.97241,720.0,2157.27,1652.63,0.749537,0.510391,0.988683,0.164072,42.39,620.278,4.7307,2.6877,2.651689,1.395385,1.316755
1.0,1.0,0.01,62,0.971958,720.0,2155.61,1652.49,0.749196,0.509689,0.988703,0.165012,42.39,629.7385,4.7285,2.6878,2.69047,1.416992,1.337123
1.0,1.0,0.01,63,0.971507,720.0,2153.97,1652.42,0.74886,0.508997,0.988723,0.165943,42.39,639.1946,4.7263,2.6879,2.729093,1.438523,1.357416
1.0,1.0,0.01,64,0.971058,720.0,2152.33,1652.42,0.748528,0.508316,0.988741,0.166863,42.39,648.6464,4.7241,2.688,2.767562,1.459978,1.377635
1.0,1.0,0.01,65,0.970611,720.0,2150.69,1652.42,0.748202,0.507645,0.988759,0.167774,42.4,658.0937,4.7219,2.688,2.805877,1.48136,1.397782
1.0,1.0,0.01,66,0.970166,720.0,2149.06,1652.58,0.74788,0.506984,0.988775,0.168676,42.4,667.5367,4.7198,2.6881,2.844041,1.502668,1.417856
1.0,1.0,0.01,67,0.969723,720.0,2147.44,1652.58,0.747564,0.506334,0.988793,0.169567,42.4,676.9754,4.7176,2.6882,2.882055,1.523904,1.437859
1.0,1.0,0.01,68,0.969281,720.0,2145.82,1652.48,0.747254,0.505696,0.988812,0.170446,42.4,686.4097,4.7155,2.6883,2.919921,1.545067,1.457792
1.0,1.0,0.01,69,0.968841,720.0,2144.21,1652.41,0.746949,0.505067,0.988831,0.171315,42.4,695.8397,4.7133,2.6884,2.95764,1.56616,1.477655
1.0,1.0,0.01,70,0.968403,720.0,2142.6,1652.42,0.746647,0.504446,0.988849,0.172177,42.4,705.2654,4.7112,2.6884,2.995214,1.587182,1.497448
1.0,1.0,0.01,71,0.967967,720.0,2141.0,1652.49,0.74635,0.503834,0.988866,0.17303,42.41,714.6868,4.7091,2.6885,3.032646,1.608135,1.517174
1.0,1.0,0.01,72,0.967532,720.0,2139.4,1652.55,0.746057,0.503232,0.988882,0.173874,42.41,724.1039,4.707,2.6886,3.069935,1.629019,1.536833
1.0,1.0,0.01,73,0.967099,720.0,2137.81,1652.52,0.74577,0.502639,0.9889,0.174707,42.41,733.5167,4.7048,2.6887,3.107085,1.649835,1.556425
1.0,1.0,0.01,74,0.966667,720.0,2136.23,1652.53,0.745486,0.502055,0.988917,0.175533,42.41,742.9253,4.7027,2.6887,3.144096,1.670584,1.57595
1.0,1.0,0.01,75,0.966237,720.0,2134.65,1652.55,0.745207,0.501478,0.988935,0.17635,42.41,752.3297,4.7007,2.6888,3.18097,1.691266,1.595411
1.0,1.0,0.01,76,0.965809,720.0,2133.08,1652.66,0.74493,0.500909,0.988951,0.17716,42.41,761.7299,4.6986,2.6889,3.217708,1.711883,1.614807
1.0,1.0,0.01,77,0.965382,720.0,2131.51,1652.57,0.74466,0.500351,0.988969,0.177958,42.41,771.1259,4.6965,2.689,3.254312,1.732434,1.63414
1.0,1.0,0.01,78,0.964957,720.0,2129.94,1652.62,0.744392,0.499798,0.988985,0.17875,42.42,780.5178,4.6944,2.6891,3.290784,1.752921,1.653409
1.0,1.0,0.01,79,0.964534,720.0,2128.39,1652.67,0.744127,0.499253,0.989002,0.179535,42.42,789.9056,4.6924,2.6891,3.327124,1.773344,1.672616
1.0,1.0,0.01,80,0.964112,720.0,2126.83,1652.65,0.743868,0.498717,0.989019,0.18031,42.42,799.2894,4.6903,2.6892,3.363334,1.793705,1.69176
1.0,1.0,0.01,81,0.963691,720.0,2125.29,1652.68,0.743611,0.498187,0.989035,0.181079,42.42,808.6691,4.6883,2.6893,3.399415,1.814002,1.710844
1.0,1.0,0.01,82,0.963272,720.0,2123.74,1652.69,0.743358,0.497665,0.989052,0.181839,42.42,818.0447,4.6862,2.6894,3.435368,1.834238,1.729867
1.0,1.0,0.01,83,0.962855,720.0,2122.21,1652.71,0.743109,0.497149,0.989068,0.182592,42.42,827.4163,4.6842,2.6894,3.471196,1.854413,1.74883
1.0,1.0,0.01,84,0.962438,720.0,2120.68,1652.76,0.742862,0.49664,0.989084,0.183339,42.42,836.7839,4.6822,2.6895,3.506899,1.874527,1.767734
1.0,1.0,0.01,85,0.962024,720.0,2119.15,1652.96,0.742617,0.496136,0.989098,0.18408,42.43,846.1474,4.6802,2.6896,3.542479,1.894581,1.786579
1.0,1.0,0.01,86,0.961611,720.0,2117.63,1652.8,0.74238,0.495643,0.989117,0.184809,42.43,855.5069,4.6782,2.6897,3.577936,1.914576,1.805366
1.0,1.0,0.01,87,0.961199,720.0,2116.11,1652.89,0.742142,0.495153,0.989132,0.185534,42.43,864.8623,4.6761,2.6897,3.613272,1.934512,1.824096
1.0,1.0,0.01,88,0.960789,720.0,2114.6,1652.84,0.74191,0.494671,0.989149,0.186251,42.43,874.2137,4.6742,2.6898,3.648488,1.954389,1.842768
1.0,1.0,0.01,89,0.96038,720.0,2113.09,1652.86,0.74168,0.494194,0.989165,0.186961,42.43,883.561,4.6722,2.6899,3.683585,1.974209,1.861384
1.0,1.0,0.01,90,0.959973,720.0,2111.59,1652.98,0.741451,0.493723,0.989179,0.187667,42.43,892.9044,4.6702,2.69,3.718565,1.993972,1.879944
1.0,1.0,0.01,91,0.959566,720.0,2110.09,1652.91,0.741228,0.493259,0.989196,0.188363,42.43,902.2438,4.6682,2.69,3.753428,2.013678,1.898448
1.0,1.0,0.01,92,0.959162,720.0,2108.6,1652.96,0.741006,0.4928,0.989212,0.189055,42.44,911.5791,4.6662,2.6901,3.788175,2.033328,1.916898
1.0,1.0,0.01,93,0.958758,720.0,2107.11,1652.96,0.740787,0.492347,0.989228,0.189739,42.44,920.9105,4.6643,2.6902,3.822809,2.052923,1.935293
1.0,1.0,0.01,94,0.958357,720.0,2105.63,1653.22,0.740568,0.491896,0.989241,0.190421,42.44,930.238,4.6623,2.6902,3.85733,2.072463,1.953635
1.0,1.0,0.01,95,0.957955,720.0,2104.15,1652.99,0.740358,0.491457,0.989259,0.191089,42.44,939.5615,4.6604,2.6903,3.891738,2.091947,1.971923
1.0,1.0,0.01,96,0.957556,720.0,2102.67,1653.09,0.740146,0.491019,0.989273,0.191757,42.44,948.881,4.6584,2.6904,3.926035,2.111379,1.990159
1.0,1.0,0.01,97,0.957158,720.0,2101.2,1653.04,0.739939,0.490588,0.989289,0.192416,42.44,958.1966,4.6565,2.6905,3.960221,2.130756,2.008342
1.0,1.0,0.01,98,0.956761,720.0,2099.74,1653.15,0.739732,0.49016,0.989304,0.193071,42.42,967.5083,4.6546,2.6905,3.994299,2.150081,2.026473
1.0,1.0,0.01,99,0.956366,720.0,2098.28,1653.18,0.739529,0.489739,0.989319,0.19372,42.42,976.8161,4.6526,2.6906,4.028269,2.169353,2.044553
1.0,1.0,0.01,100,0.955972,720.0,2096.82,1653.4,0.739326,0.48932,0.989332,0.194366,42.42,986.12,4.6507,2.6907,4.062133,2.188573,2.062582
1.0,1.0,0.01,101,0.955578,720.0,2095.37,1653.3,0.739129,0.488909,0.989348,0.195001,42.43,995.42,4.6488,2.6908,4.09589,2.207742,2.080561
1.0,1.0,0.01,102,0.955187,720.0,2093.92,1653.36,0.738932,0.488501,0.989363,0.195633,42.43,1004.7161,4.6469,2.6908,4.129542,2.22686,2.09849
1.0,1.0,0.01,103,0.954796,720.0,2092.48,1653.57,0.738736,0.488097,0.989376,0.196263,42.43,1014.0084,4.645,2.6909,4.16309,2.245927,2.11637
1.0,1.0,0.01,104,0.954407,720.0,2091.04,1653.61,0.738545,0.487698,0.989391,0.196884,42.43,1023.2968,4.6431,2.691,4.196535,2.264944,2.1342
1.0,1.0,0.01,105,0.954019,720.0,2089.61,1653.43,0.738357,0.487307,0.989408,0.197496,42.43,1032.5814,4.6412,2.691,4.229877,2.283911,2.151982
1.0,1.0,0.01,106,0.953632,720.0,2088.18,1653.45,0.73817,0.486918,0.989422,0.198106,42.43,1041.8622,4.6393,2.6911,4.263117,2.302828,2.169715
1.0,1.0,0.01,107,0.953246,720.0,2086.75,1653.57,0.737984,0.486532,0.989436,0.198713,42.43,1051.1392,4.6375,2.6912,4.296257,2.321697,2.187401
1.0,1.0,0.01,108,0.952862,720.0,2085.33,1653.62,0.737801,0.486151,0.98945,0.199313,42.44,1060.4123,4.6356,2.6912,4.329298,2.340517,2.205039
1.0,1.0,0.01,109,0.952478,720.0,2083.91,1653.7,0.737619,0.485774,0.989464,0.19991,42.44,1069.6817,4.6337,2.6913,4.36224,2.359289,2.222631
1.0,1.0,0.01,110,0.952096,720.0,2082.5,1653.88,0.737438,0.4854,0.989477,0.200502,42.44,1078.9474,4.6319,2.6914,4.395084,2.378014,2.240176
1.0,1.0,0.01,111,0.951715,720.0,2081.09,1653.97,0.737261,0.485031,0.989491,0.201089,42.44,1088.2093,4.63,2.6915,4.427831,2.396692,2.257675
1.0,1.0,0.01,112,0.951335,720.0,2079.68,1654.03,0.737085,0.484666,0.989505,0.20167,42.44,1097.4675,4.6282,2.6915,4.460482,2.415323,2.275128
1.0,1.0,0.01,113,0.950957,720.0,2078.28,1654.09,0.736912,0.484305,0.989519,0.202246,42.44,1106.722,4.6263,2.6916,4.493037,2.433907,2.292536
1.0,1.0,0.01,114,0.950578,720.0,2076.89,1653.87,0.736743,0.483951,0.989535,0.202813,42.44,1115.9728,4.6245,2.6917,4.525497,2.452445,2.309899
1.0,1.0,0.01,115,0.950202,720.0,2075.49,1653.94,0.736573,0.483597,0.989549,0.20338,42.44,1125.22,4.6226,2.6917,4.557863,2.470937,2.327217
1.0,1.0,0.01,116,0.949827,720.0,2074.1,1654.09,0.736404,0.483246,0.989562,0.203944,42.45,1134.4636,4.6208,2.6918,4.590137,2.489384,2.344491
1.0,1.0,0.01,117,0.949452,720.0,2072.72,1654.14,0.736238,0.4829,0.989576,0.204502,42.45,1143.7036,4.619,2.6919,4.622318,2.507786,2.361721
1.0,1.0,0.01,118,0.949079,720.0,2071.34,1654.21,0.736073,0.482557,0.989589,0.205056,42.45,1152.9401,4.6172,2.6919,4.654407,2.526144,2.378908
1.0,1.0,0.01,119,0.948707,720.0,2069.96,1654.29,0.73591,0.482218,0.989603,0.205606,42.45,1162.1732,4.6154,2.692,4.686406,2.544457,2.396051
1.0,1.0,0.01,120,0.948336,720.0,2068.58,1654.39,0.735749,0.481881,0.989616,0.206152,42.45,1171.4028,4.6136,2.6921,4.718315,2.562727,2.413152
1.0,1.0,0.01,121,0.947966,720.0,2067.21,1654.46,0.735589,0.481549,0.989629,0.206693,42.45,1180.629,4.6118,2.6921,4.750134,2.580953,2.430211
1.0,1.0,0.01,122,0.947596,720.0,2065.85,1654.45,0.735432,0.481221,0.989643,0.207228,42.45,1189.8518,4.61,2.6922,4.781865,2.599136,2.447227
1.0,1.0,0.01,123,0.947229,720.0,2064.49,1654.62,0.735274,0.480893,0.989655,0.207763,42.46,1199.0711,4.6082,2.6923,4.813507,2.617276,2.464201
1.0,1.0,0.01,124,0.946862,720.0,2063.13,1654.68,0.73512,0.480571,0.989669,0.208291,42.46,1208.287,4.6064,2.6924,4.845063,2.635374,2.481135
1.0,1.0,0.01,125,0.946496,720.0,2061.77,1654.78,0.734966,0.480251,0.989682,0.208816,42.46,1217.4993,4.6046,2.6924,4.876532,2.65343,2.498027
1.0,1.0,0.01,126,0.946131,720.0,2060.42,1654.71,0.734816,0.479936,0.989696,0.209334,42.46,1226.7082,4.6028,2.6925,4.907915,2.671443,2.514878
1.0,1.0,0.01,127,0.945767,720.0,2059.07,1654.97,0.734663,0.47962,0.989707,0.209855,42.46,1235.9135,4.6011,2.6926,4.939214,2.689416,2.531689
1.0,1.0,0.01,128,0.945404,720.0,2057.73,1655.02,0.734515,0.47931,0.98972,0.210367,42.46,1245.1153,4.5993,2.6926,4.970427,2.707347,2.54846
